resume_id,resume_text,job_description,relevance_score,label,processed_resume,processed_jd,skill_overlap,cosine_similarity
165,"Role: Frontend Developer. Experience: 13 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Machine Learning, TensorFlow, Project Management, CSS, Problem Solving.","Looking for a Frontend Developer with expertise in Docker, Agile, Cloud Computing, Azure, Ansible, Flask.",0.2357797463108617,0,role frontend developer experience 13 year experience frontend developer education self teach developer skill machine learning tensorflow project management css problem solving,look frontend developer expertise docker agile cloud computing azure ansible flask,0.0,0.7136415408685111
166,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Pandas, Selenium, CI/CD, Angular.","Looking for a Frontend Developer with expertise in Excel, MongoDB, Kubernetes, Microservices, Keras, GraphQL.",0.2955568752142134,0,role devops engineer experience 3 year experience devops engineer education ms data science skill pandas selenium ci cd angular,look frontend developer expertise excel mongodb kubernetes microservices keras graphql,0.0,0.5757032225044749
167,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Kubernetes, Java, Elasticsearch, Problem Solving, Jenkins, AWS.","Looking for a Frontend Developer with expertise in Terraform, Data Analysis, JavaScript, Scrum, Data Science, Excel.",0.1693646476673891,0,role devops engineer experience 3 year experience devops engineer education self teach developer skill kubernetes java elasticsearch problem solving jenkins aws,look frontend developer expertise terraform data analysis javascript scrum data science excel,0.0,0.7261182013686851
168,"Role: DevOps Engineer. Experience: 15 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Selenium, Hadoop, Git, Excel, NumPy, Java, Scrum, PyTorch.","Looking for a Software Engineer with expertise in Agile, Elasticsearch, Scikit-Learn, Node.js, NLP, HTML.",0.1302843095348293,0,role devops engineer experience 15 year experience devops engineer education bs computer science skill selenium hadoop git excel numpy java scrum pytorch,look software engineer expertise agile elasticsearch scikit learn node.js nlp html,0.0,0.7086080810442849
169,"Role: Software Engineer. Experience: 4 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: CI/CD, CSS, Spark.","Looking for a Data Scientist with expertise in Deep Learning, Node.js, Python, Keras, Communication Skills, Flask.",0.3399826508558921,0,role software engineer experience 4 year experience software engineer education self teach developer skill ci cd css spark,look data scientist expertise deep learning node.js python keras communication skills flask,0.0,0.7610912206417768
170,"Role: Data Scientist. Experience: 12 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: TensorFlow, Azure, Pandas, CI/CD, PostgreSQL, Jenkins, Python.","Looking for a Data Scientist with expertise in Ansible, JavaScript, Deep Learning, Node.js.",0.4192731467858155,0,role data scientist experience 12 year experience data scientist education self teach developer skill tensorflow azure pandas ci cd postgresql jenkins python,look data scientist expertise ansible javascript deep learning node.js,0.0,0.7241588762852915
171,"Role: Frontend Developer. Experience: 5 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Flask, FastAPI, Ansible, Scrum, Microservices, Elasticsearch.","Looking for a Frontend Developer with expertise in Selenium, CI/CD, GitHub, Pandas.",0.3837108621719793,0,role frontend developer experience 5 year experience frontend developer education self teach developer skill flask fastapi ansible scrum microservices elasticsearch,look frontend developer expertise selenium ci cd github pandas,0.0,0.7080972443382034
172,"Role: Software Engineer. Experience: 11 years of experience in Software Engineer.. Education: MS in Data Science. Skills: SQL, JavaScript, GitHub, Data Science, Flask, CSS, React.","Looking for a Software Engineer with expertise in JavaScript, DevOps, AWS, Git.",0.5614039561433131,0,role software engineer experience 11 year experience software engineer education ms data science skill sql javascript github data science flask css react,look software engineer expertise javascript devops aws git,0.25,0.7612842682449861
173,"Role: ML Engineer. Experience: 6 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: Kubernetes, Scikit-Learn, C++, Angular, Flask.","Looking for a ML Engineer with expertise in React, Django, Azure, Redis, Vue, NumPy.",0.4051999425701184,0,role ml engineer experience 6 year experience ml engineer education self teach developer skill kubernetes scikit learn c++ angular flask,look ml engineer expertise react django azure redis vue numpy,0.0,0.40919486444873954
174,"Role: Software Engineer. Experience: 9 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Data Science, Power BI, FastAPI, Cloud Computing, NLP, Communication Skills, MongoDB.","Looking for a DevOps Engineer with expertise in Elasticsearch, TypeScript, Azure, C#, Keras, Pandas.",0.2145813307753818,0,role software engineer experience 9 year experience software engineer education ms data science skill data science power bi fastapi cloud computing nlp communication skills mongodb,look devops engineer expertise elasticsearch typescript azure c keras pandas,0.0,0.42349487232665284
175,"Role: Software Engineer. Experience: 11 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Microservices, Angular, Linux, TypeScript, FastAPI.","Looking for a Data Scientist with expertise in Express, Project Management, CSS, CI/CD.",0.1868267880703887,0,role software engineer experience 11 year experience software engineer education self teach developer skill microservices angular linux typescript fastapi,look data scientist expertise express project management css ci cd,0.0,0.7180013444621726
176,"Role: Data Scientist. Experience: 11 years of experience in Data Scientist.. Education: PhD in AI. Skills: Keras, React, DevOps, Scrum, MySQL.","Looking for a Data Scientist with expertise in Elasticsearch, Express, AWS, Computer Vision, NLP.",0.4108449271232435,0,role data scientist experience 11 year experience data scientist education phd ai skill keras react devops scrum mysql,look data scientist expertise elasticsearch express aws computer vision nlp,0.0,0.769703504447957
177,"Role: Frontend Developer. Experience: 7 years of experience in Frontend Developer.. Education: PhD in AI. Skills: TypeScript, Project Management, Node.js.","Looking for a Frontend Developer with expertise in TensorFlow, NoSQL, DevOps, AWS, Pandas.",0.3171464137054079,0,role frontend developer experience 7 year experience frontend developer education phd ai skill typescript project management node.js,look frontend developer expertise tensorflow nosql devops aws pandas,0.0,0.6708889896506491
178,"Role: Software Engineer. Experience: 15 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: SQL, MongoDB, Power BI, NLP, DevOps.","Looking for a Data Scientist with expertise in Data Analysis, Jenkins, MongoDB, Deep Learning.",0.3054365962519758,0,role software engineer experience 15 year experience software engineer education self teach developer skill sql mongodb power bi nlp devops,look data scientist expertise data analysis jenkins mongodb deep learning,0.25,0.7474293869412285
179,"Role: Software Engineer. Experience: 14 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Terraform, Ansible, Node.js.","Looking for a Frontend Developer with expertise in Microservices, Excel, TensorFlow, Data Science, Deep Learning, Tableau.",0.3219728505594552,0,role software engineer experience 14 year experience software engineer education self teach developer skill terraform ansible node.js,look frontend developer expertise microservices excel tensorflow data science deep learning tableau,0.0,0.7612279183296476
180,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: PyTorch, Pandas, Microservices, Python, Machine Learning, NumPy.","Looking for a Software Engineer with expertise in Kubernetes, Selenium, Express, Data Analysis, SQL, Tableau.",0.2704230360211579,0,role data scientist experience 1 year experience data scientist education self teach developer skill pytorch pandas microservices python machine learning numpy,look software engineer expertise kubernetes selenium express data analysis sql tableau,0.0,0.8201919240762474
181,"Role: ML Engineer. Experience: 3 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: React, GraphQL, MySQL, Problem Solving, Deep Learning, Kubernetes, Communication Skills.","Looking for a DevOps Engineer with expertise in Tableau, MongoDB, Keras, Pandas, Linux, NLP.",0.2048599757371693,0,role ml engineer experience 3 year experience ml engineer education self teach developer skill react graphql mysql problem solving deep learning kubernetes communication skills,look devops engineer expertise tableau mongodb keras pandas linux nlp,0.0,0.44535296657823803
182,"Role: Software Engineer. Experience: 14 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Scikit-Learn, Terraform, Agile, CI/CD, Jenkins.","Looking for a Data Scientist with expertise in GitHub, Machine Learning, Keras, CSS, Cloud Computing, HTML.",0.371173357306927,0,role software engineer experience 14 year experience software engineer education bs computer science skill scikit learn terraform agile ci cd jenkins,look data scientist expertise github machine learning keras css cloud computing html,0.0,0.7956742478821816
